ref,name,management,pupils_total_2022_23,pcd,lat,lon,color,color_string,red,green,blue,radius,protestant,catholic,other,display
401-1631,Holywood Primary School ,Controlled,441,BT189DL,54.639408,-5.832077,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,210,209,17,215,Christian Fellowship Church (CFC)<br>Local Baptist Church<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
401-1632,Cregagh Primary School ,Controlled,159,BT60FL,54.575815,-5.902118,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,126.09520212918493,96,17,46,Local Catholic Church<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church<br>Scripture Union
401-1645,Crawfordsburn Primary School ,Controlled,207,BT191JA,54.657216,-5.725294,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,143.87494569938158,88-92,0-4,115,Local Presbyterian Church<br>Scripture Union<br>Store House
401-1646,Victoria Primary School ,Controlled,457,BT237DD,54.594511,-5.688976,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,213.7755832643195,267,13,177,Crown Jesus Ministries<br>Local Evangelical Church<br>Local Methodist Church<br>Local Presbyterian Church<br>Scripture Union
401-1650,Ballyholme Primary School ,Controlled,628,BT205RG,54.663737,-5.638807,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,250.59928172283333,238,43,347,Baptist Youth<br>Local Baptist Church<br>Local Church of Ireland<br>Local Presbyterian Church<br>Scripture Union
401-1654,Donaghadee Primary School ,Controlled,439,BT210BD,54.63977,-5.538089,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,209.52326839756964,160,14,265,Baptist Youth<br>Free Presbyterian Mission Board<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Evangelical Church<br>Local Methodist Church<br>Local Presbyterian Church<br>Non-Religious<br>Other Christian Charities<br>Play It By Ear
401-1657,Lisnasharragh Primary School ,Controlled,380,BT69LS,54.573232,-5.886924,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,194.93588689617928,230,17,133,Child Evangelism Fellowship<br>Local Church of Ireland<br>Local Methodist Church<br>Local Pentecostal Church<br>Local Presbyterian Church<br>Made for More<br>Non-Religious<br>Other Christian Charities<br>Scripture Union
401-1670,Clandeboye Primary School ,Controlled,300,BT203JW,54.651943,-5.68223,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,173.20508075688775,148,6,146,Elim Pentecostal<br>Evangelical Presbyterian<br>Local Brethren / Gospel Hall<br>Local Community Church<br>Local Free Presbyterian Church<br>Local Presbyterian Church
401-1674,Knockbreda Primary School ,Controlled,129,BT60JJ,54.567645,-5.903512,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,113.57816691600549,74,13,42,Child Evangelism Fellowship<br>Crown Jesus Ministries<br>Local Methodist Church<br>Local Presbyterian Church<br>Non-Religious<br>Scripture Union
401-1681,Millisle Primary School ,Controlled,221,BT222DD,54.606886,-5.530788,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,148.66068747318505,122,0-4,95-99,Baptist Youth<br>Local Church of Ireland<br>Local Presbyterian Church
401-1698,Newcastle Primary School ,Controlled,221,BT330AS,54.215296,-5.890331,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,148.66068747318505,77,47,97,Child Evangelism Fellowship<br>Free Presbyterian Kids<br>Hope for Youth Ministries<br>Local Baptist Church<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
401-1699,Moneyrea Primary School ,Controlled,256,BT236BB,54.53365,-5.827986,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,160,127,0-4,125-129,Local Community Church<br>Local Presbyterian Church<br>Non-Subscribing Presbyterian
401-3013,Belvoir Park Primary School ,Controlled,261,BT87DL,54.551432,-5.930961,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,161.55494421403512,114,26,121,Christian Fellowship Church (CFC)<br>Local Baptist Church<br>Local Church of Ireland<br>Local Presbyterian Church<br>Non-Religious<br>Scripture Union
401-3023,Bloomfield Primary School ,Controlled,445,BT197PN,54.642995,-5.657145,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,210.95023109728987,132,8,305,Elim Pentecostal<br>Local Baptist Church<br>Local Community Church<br>Local Presbyterian Church<br>Scripture Union
401-3024,Cairnshill Primary School ,Controlled,546,BT86RT,54.552642,-5.902086,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,233.66642891095847,241,45,260,Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church<br>Scripture Union
401-3043,Leadhill Primary School,Controlled,159,BT69RD,54.57455,-5.873431,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,126.09520212918493,68,10,81,Baptist Youth<br>Crown Jesus Ministries<br>Local Presbyterian Church<br>Scripture Union
401-3044,Carryduff Primary School ,Controlled,177,BT88EE,54.514043,-5.883604,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,133.04134695650072,99,13,65,Elim Pentecostal<br>Local Baptist Church<br>Local Church of Ireland<br>Local Presbyterian Church
401-3045,Grange Park Primary School ,Controlled,394,BT203QG,54.658678,-5.687224,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,198.4943324127921,173,17,204,Elim Pentecostal<br>Local Baptist Church<br>Local Presbyterian Church
401-3046,Alexander Dickson Primary School ,Controlled,88,BT235TN,54.502587,-5.789307,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,93.8083152,73,0-4,Nov-15,Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church
401-3305,Harmony Hill Primary School ,Controlled,642,BT274ES,54.524155,-6.034413,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,253.3771891863985,284,43,315,Local Church of Ireland<br>Local Presbyterian Church<br>Made for More<br>Non-Religious<br>Other Christian Charities<br>Scripture Union
401-3334,Knockmore Primary School ,Controlled,244,BT281SA,54.508933,-6.076217,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,156.20499351813308,85,39,120,Child Evangelism Fellowship<br>Local Presbyterian Church<br>Scripture Union
401-6002,Kilcooley Primary School ,Controlled,212,BT191QS,54.64734,-5.698591,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,145.60219778561037,93,0,119,Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Scripture Union
401-6004,Londonderry Primary School ,Controlled,404,BT234EY,54.601296,-5.701283,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,200.9975124224178,200,6,198,Local Church of Ireland<br>Local Evangelical Church<br>Local Methodist Church<br>Local Presbyterian Church
401-6020,Carrowdore Primary School ,Controlled,166,BT222JJ,54.577901,-5.553502,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,128.84098726725125,79-83,0-4,83,Baptist Youth<br>Child Evangelism Fellowship<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Presbyterian Church
401-6067,Rathmore Primary School ,Controlled,583,BT191DJ,54.65743,-5.70329,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,241.45392935299276,302,17,264,Crown Jesus Ministries<br>Elim Pentecostal<br>Local Methodist Church<br>Local Presbyterian Church<br>Other Christian Charities<br>Stand By Me
401-6083,West Winds Primary School and Nursery Unit,Controlled,179,BT234RQ,54.580548,-5.701756,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,133.79088160259653,105,0-4,70-74,Local Community Church<br>Local Evangelical Church<br>Local Methodist Church<br>Local Presbyterian Church<br>Love for Life<br>Scripture Union
401-6104,Moira Primary School ,Controlled,416,BT670LJ,54.48574,-6.241099,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,203.9607805437114,213,46,157,Local Church of Ireland<br>Local Presbyterian Church
401-6111,Towerview Primary School ,Controlled,456,BT196AZ,54.662489,-5.621875,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,213.5415650406262,232,8,216,Elim Pentecostal<br>Free Methodist<br>Local Church of Ireland<br>Local Presbyterian Church<br>Scripture Union
401-6123,Spa Primary School ,Controlled,200,BT248QB,54.377049,-5.892661,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,141.4213562373095,127,5,68,Child Evangelism Fellowship<br>Independent Non Denominational Church<br>Local Pentecostal Church<br>Local Presbyterian Church<br>Made for More
401-6126,Andrews Memorial Primary School ,Controlled,376,BT235PG,54.54411,-5.766368,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,193.9071942966532,224,5,147,Christian Fellowship Church (CFC)<br>Local Baptist Church<br>Local Chaplains<br>Local Evangelical Church<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Youth For Christ
401-6144,Old Warren Primary School ,Controlled,155,BT281QP,54.502595,-6.059131,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,124.49899597988733,86,15,54,Child Evangelism Fellowship<br>Church of the Nazarene<br>Local Church of Ireland<br>Local Presbyterian Church<br>Salt Factory<br>Scripture Union
401-6145,Killowen Primary School ,Controlled,435,BT282UH,54.520005,-6.06629,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,208.56653614614208,186,23,226,Local Church of Ireland<br>Local Evangelical Church<br>Local Methodist Church<br>Local Presbyterian Church<br>Salt Factory
401-6192,Kilmaine Primary School ,Controlled,662,BT196EF,54.654145,-5.631661,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,257.29360660537213,208,15,439,Crown Jesus Ministries<br>Elim Pentecostal<br>Free Methodist<br>Local Baptist Church<br>Local Community Church<br>Local Evangelical Church<br>Local Presbyterian Church<br>Scripture Union
401-6201,Academy Primary School ,Controlled,455,BT247JA,54.454743,-5.831135,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,213.3072900770154,223,44,188,Child Evangelism Fellowship<br>Local Baptist Church<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Presbyterian Church
401-6202,Ballinderry Primary School ,Controlled,277,BT282BF,54.548012,-6.255343,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,166.43316977093238,163,23,91,Child Evangelism Fellowship<br>Local Baptist Church<br>Local Church of Ireland<br>Local Methodist Church<br>Local Pentecostal Church<br>Local Presbyterian Church<br>Non-Religious<br>Other Christian Charities<br>Scripture Union
401-6235,Downpatrick Primary School ,Controlled,213,BT306AF,54.329499,-5.718368,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,145.94519519326423,56,91,66,Local Catholic Church<br>Local Church of Ireland<br>Local Presbyterian Church<br>Non-Subscribing Presbyterian
401-6396,Killinchy Primary School ,Controlled,331,BT236PN,54.471712,-5.675311,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,181.9340539866025,208,9,114,Child Evangelism Fellowship<br>Crown Jesus Ministries<br>Local Church of Ireland<br>Made for More<br>Non-Religious<br>Scripture Union
401-6399,Abbey Primary School ,Controlled,606,BT238RQ,54.594647,-5.666144,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,246.17067250182345,316,10,280,Joint C.O.I. & Methodist<br>Local Evangelical Church<br>Local Presbyterian Church
401-6401,Pond Park Primary School ,Controlled,625,BT283BF,54.525469,-6.067453,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,250,333,70,222,Crown Jesus Ministries<br>Local Baptist Church<br>Local Church of Ireland<br>Local Presbyterian Church<br>Non-Religious<br>Scripture Union
401-6430,Ballymagee Primary School ,Controlled,417,BT196ZG,54.64445,-5.637199,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,204.20577856662135,202,27,188,Crown Jesus Ministries<br>Elim Pentecostal<br>Free Methodist<br>Local Baptist Church<br>Local Presbyterian Church<br>Non-Religious<br>Scripture Union
401-6441,Ballymacash Primary School ,Controlled,458,BT282EE,54.519768,-6.086365,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,214.00934559032692,220,21,217,Child Evangelism Fellowship<br>Local Baptist Church<br>Local Church of Ireland<br>Local Evangelical Church<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Salt Factory<br>Scripture Union<br>Stand By Me
401-6503,Brooklands Primary School ,Controlled,576,BT162PA,54.593596,-5.793972,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,240,528,6,42,Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
401-6615,Riverdale Primary School ,Controlled,204,BT275LX,54.477051,-6.011664,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,142.82856857085702,121,9,74,Local Baptist Church<br>Local Church of Ireland<br>Local Presbyterian Church<br>Other Christian Charities
401-6636,Meadow Bridge Primary School ,Controlled,296,BT266JR,54.473119,-6.146935,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,172.04650534085255,201,10,85,Child Evangelism Fellowship<br>Crown Jesus Ministries<br>Elim Pentecostal<br>Local Church of Ireland<br>Local Presbyterian Church<br>Non-Religious<br>Scripture Union
401-6649,Downshire Primary School Hillsborough,Controlled,646,BT266AR,54.464066,-6.079264,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,254.1653005427767,344,77,225,Local Church of Ireland<br>Local Presbyterian Church<br>Non-Religious<br>Scripture Union<br>Stand By Me
401-6650,Cumran Primary School ,Controlled,209,BT308RB,54.290849,-5.8387,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,144.5683229480096,138,20,51,Crown Jesus Ministries<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Scripture Union
401-6681,Glasswater Primary School ,Controlled,88,BT309EG,54.396368,-5.757559,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,93.8083152,51,8,29,Child Evangelism Fellowship<br>Hope for Youth Ministries<br>Local Church of Ireland<br>Local Presbyterian Church
403-0573,Ballymacward Primary School ,Roman Catholic Maintained,84,BT283SU,54.577994,-6.10549,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,91.6515139,0-4,77,03-Jul,De La Salle<br>Local Catholic Church
403-0823,Ballymacrickett Primary School ,Roman Catholic Maintained,375,BT294NE,54.574743,-6.220379,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,193.64916731037084,0-4,355,16-20,Local Catholic Church<br>St Vincent D’Paul Society
403-0897,St Joseph's Primary School ,Roman Catholic Maintained,388,BT274XE,54.511731,-6.041233,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,196.9771560359221,0-4,344,40-44,Local Catholic Church
403-1328,Christ the King Primary School ,Roman Catholic Maintained,65,BT248NG,54.353849,-5.872713,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,80.62257748298549,0,65,0,Diocesan / Catechetical advisors<br>Local Catholic Church
403-1350,St Malachy's Primary School ,Roman Catholic Maintained,40,BT307PA,54.325962,-5.561969,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,63.24555320336759,0-4,31-35,5,Local Catholic Church
403-1526,St Patrick's Primary School ,Roman Catholic Maintained,175,BT307JQ,54.350441,-5.651708,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,132.2875655532295,0-4,167-175,0-4,Local Catholic Church
403-1531,St Francis' Primary School ,Roman Catholic Maintained,90,BT319PQ,54.321795,-5.896595,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,94.86832981,0,86-90,0-4,Local Baptist Church
403-1660,St Joseph's Primary School ,Roman Catholic Maintained,520,BT88EX,54.529884,-5.885194,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,228.0350850198276,0-4,486,30-34,Local Catholic Church
403-1665,St Patrick's Primary School ,Roman Catholic Maintained,265,BT248DN,54.403366,-5.896179,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,162.78820596099706,13,228,24,Local Catholic Church
403-1671,St Patrick's Primary School ,Roman Catholic Maintained,48,BT319HH,54.241911,-5.952807,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,69.28203230275508,0,48,0,Local Catholic Church
403-1673,St Mary's Primary School ,Roman Catholic Maintained,88,BT307SS,54.294562,-5.570324,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,93.8083152,0-4,80-88,0-4,Local Catholic Church
403-3005,St Joseph's Primary School ,Roman Catholic Maintained,85,BT307LZ,54.369645,-5.557641,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,92.19544457292886,6,70,9,Local Catholic Church
403-3028,St Patrick's Primary School ,Roman Catholic Maintained,119,BT221NE,54.406776,-5.496683,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,109.08712114635712,0-4,111-119,0-4,Local Catholic Church
403-3036,St Mary's Primary School ,Roman Catholic Maintained,69,BT309RB,54.405495,-5.649301,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,83.06623862918075,0,60,9,Local Catholic Church
403-3037,St Joseph's Primary School ,Roman Catholic Maintained,67,BT308DF,54.268804,-5.784604,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,81.85352771872451,0-4,59-67,0-4,Local Catholic Church
403-3040,St Brigid's Primary School ,Roman Catholic Maintained,271,BT306NL,54.33415,-5.705394,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,164.6207763315433,0,258,13,Local Catholic Church
403-3306,St Aloysius Primary School ,Roman Catholic Maintained,443,BT281TB,54.509904,-6.066166,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,210.47565179849187,18,368,57,Local Catholic Church
403-3307,St Colman's Primary School ,Roman Catholic Maintained,393,BT274QS,54.529525,-6.030401,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,198.2422760159901,0-4,372,17-21,Local Catholic Church
403-6016,St Joseph's Primary School ,Roman Catholic Maintained,50,BT307QD,54.254928,-5.645171,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,70.71067811865476,0,46-50,0-4,Local Catholic Church
403-6113,St Nicholas' Primary School ,Roman Catholic Maintained,166,BT307SF,54.263986,-5.613217,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,128.84098726725125,0,166,0,Local Catholic Church
403-6146,St Comgall's Primary School ,Roman Catholic Maintained,303,BT203DS,54.658608,-5.681649,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,174.0689518552921,7,236,60,Local Catholic Church
403-6148,St Malachy's Primary School ,Roman Catholic Maintained,399,BT191AA,54.645514,-5.690498,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,199.74984355438175,84,105,210,Local Catholic Church
403-6182,St Colmcille's Primary School ,Roman Catholic Maintained,366,BT306PZ,54.31617,-5.71159,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,191.3112646970899,0-4,345,17-21,Local Catholic Church
403-6285,The Good Shepherd Primary School ,Roman Catholic Maintained,354,BT170PJ,54.567054,-6.026504,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,188.1488772222678,0-4,343,07-Nov,Local Catholic Church
403-6428,St Mary's Primary School ,Roman Catholic Maintained,148,BT222SU,54.486281,-5.535827,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,121.65525060596438,6,123,19,Local Catholic Church
403-6454,St Malachy's Primary School ,Roman Catholic Maintained,395,BT319DN,54.257448,-5.944932,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,198.7460691435179,02-Apr,389,02-Apr,Local Catholic Church
403-6455,St Patrick's Primary School ,Roman Catholic Maintained,161,BT308AR,54.286634,-5.719203,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,126.8857754044952,0,157-161,0-4,Local Catholic Church
403-6480,St Kieran's Primary School ,Roman Catholic Maintained,397,BT170PB,54.561768,-6.02962,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,199.24858845171275,0-4,387,06-Oct,Local Catholic Church
403-6530,St Mary's Primary School ,Roman Catholic Maintained,177,BT221RH,54.379978,-5.542988,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,133.04134695650072,0-4,170,03-Jul,Local Catholic Church
403-6591,Our Lady Queen of Peace Primary School ,Roman Catholic Maintained,383,BT170RW,54.556017,-6.012537,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,195.7038579078093,7,360,16,Local Catholic Church
403-6618,Christ the Redeemer Primary School ,Roman Catholic Maintained,704,BT170TG,54.550806,-6.031246,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,265.3299832,0,700-704,0-4,Local Catholic Church<br>Non-Religious
403-6693,Our Lady and St Patrick Primary School,Roman Catholic Maintained,408,BT306JD,54.326459,-5.708743,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,201.99009876724156,0-4,364,40-44,Local Catholic Church
403-6702,Holy Evangelists' Primary School and Nursery Unit,Roman Catholic Maintained,538,BT170DB,54.5558,-6.023956,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,231.94827009486403,0,524,14,Local Catholic Church
404-6648,Bunscoil Bheanna Boirche,Other Maintained,150,BT319EB,54.254314,-5.938197,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,122.4744871391589,0-4,111,35-39,Diocesan / Catechetical advisors
405-1569,Kircubbin Integrated Primary School ,Controlled Integrated,196,BT222SQ,54.487014,-5.532558,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,140,85,30,81,Local Brethren / Gospel Hall<br>Non-Religious
405-1601,Portaferry Integrated Primary School ,Controlled Integrated,71,BT221QU,54.383369,-5.542231,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,84.26149773,18,29,24,Elim Pentecostal<br>Local Church of Ireland<br>Local Methodist Church
405-1680,Bangor Central Integrated Primary School ,Controlled Integrated,496,BT204TF,54.657316,-5.663062,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,222.71057451320087,205,58,233,Local Baptist Church<br>Local Church of Ireland<br>Local Community Church<br>Local Presbyterian Church<br>Scripture Union
405-3020,Glencraig Integrated Primary School ,Controlled Integrated,235,BT180DJ,54.662205,-5.766415,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,153.29709716755892,95,83,57,Local Church of Ireland
405-3308,Fort Hill Integrated Primary School ,Controlled Integrated,231,BT274TJ,54.514623,-6.031767,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,151.98684153570665,97,54,80,Local Brethren / Gospel Hall<br>Local Methodist Church<br>Non-Religious<br>Other Christian Charities<br>Salt Factory<br>Scripture Union
405-6541,All Childrens Integrated Primary  School,Controlled Integrated,217,BT330HD,54.198921,-5.890629,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,147.3091986265623,34,99,84,Humanists<br>Local Baptist Church<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church<br>Non-Religious
405-6709,Killyleagh Integrated Primary School ,Controlled Integrated,140,BT309SR,54.405781,-5.657495,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,118.32159566199232,65,28,47,Hope for Youth Ministries<br>Humanists<br>Local Baptist Church<br>Local Presbyterian Church
405-6710,Loughries Integrated Primary School ,Controlled Integrated,89,BT238SR,54.57981,-5.64334,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,94.33981132056604,49,5,35,Free Presbyterian Kids<br>Local Evangelical Church<br>Local Presbyterian Church<br>Scripture Union
406-6579,Lough View Integrated Primary & Nursery School,Grant Maintained Integrated,469,BT69SA,54.569028,-5.875698,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,216.56407827707716,163,177,129,Non-Religious<br>Scripture Union
406-6588,Cedar Integrated Primary School ,Grant Maintained Integrated,229,BT309HJ,54.393736,-5.764832,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,151.32745950421557,60,95,74,Non-Religious
406-6644,Millennium  Integrated Primary School ,Grant Maintained Integrated,422,BT247HF,54.494062,-5.85571,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,205.4263858417414,155,132,135,Child Evangelism Fellowship<br>Elim Pentecostal<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church
406-6668,Drumlins Integrated Primary School ,Grant Maintained Integrated,212,BT248EU,54.402701,-5.891038,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,145.60219778561037,78,73,61,Independent Christian Volunteer<br>Local Presbyterian Church<br>Other Christian Charities<br>Scripture Union
406-6682,Rowandale Integrated Primary School,Grant Maintained Integrated,345,BT670PB,54.475958,-6.210093,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)",#1f77b480,31,119,180,185.74175621006708,97,137,111,Independent Christian Volunteer
501-0909,Foley Primary School,Controlled,134,BT602QS,54.283032,-6.625275,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,115.75836902790226,0,134,0,Local Catholic Church
501-0992,Lurgan Model Primary School ,Controlled,228,BT679AT,54.467144,-6.336403,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,150.9966887,13,139,76,Local Catholic Church<br>Non-Religious
501-1019,Mullaglass Primary School ,Controlled,73,BT356PZ,54.208004,-6.365751,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,85.44003745317531,65-73,0-4,0-4,Hope for Youth Ministries<br>Independent Christian Volunteer<br>Local Presbyterian Church
501-1112,Hardy Memorial Primary School ,Controlled,460,BT619QR,54.371225,-6.550269,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,214.47610589527216,342,13,105,Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
